‾	bară deasupra, bară superioară, linie deasupra, linie superioară, supralinie
🕵️	agent secret, bărbat, detectiv, investigație, lupă, pălărie, spion
🕵🏻	agent secret, bărbat, detectiv, detectiv: ton deschis al pielii, investigație, lupă, pălărie, spion, ton deschis al pielii
🕵🏼	agent secret, bărbat, detectiv, detectiv: ton semi‑deschis al pielii, investigație, lupă, pălărie, spion, ton semi‑deschis al pielii
🕵🏽	agent secret, bărbat, detectiv, detectiv: ton mediu al pielii, investigație, lupă, pălărie, spion, ton mediu al pielii
🕵🏾	agent secret, bărbat, detectiv, detectiv: ton semi‑închis al pielii, investigație, lupă, pălărie, spion, ton semi‑închis al pielii
🕵🏿	agent secret, bărbat, detectiv, detectiv: ton închis al pielii, investigație, lupă, pălărie, spion, ton închis al pielii
🕵‍♂	agent secret, bărbat, detectiv, detectiv bărbat, spion
🕵🏻‍♂	agent secret, bărbat, detectiv, detectiv bărbat: ton deschis al pielii, spion, ton deschis al pielii
🕵🏼‍♂	agent secret, bărbat, detectiv, detectiv bărbat: ton semi‑deschis al pielii, spion, ton semi‑deschis al pielii
🕵🏽‍♂	agent secret, bărbat, detectiv, detectiv bărbat: ton mediu al pielii, spion, ton mediu al pielii
🕵🏾‍♂	agent secret, bărbat, detectiv, detectiv bărbat: ton semi‑închis al pielii, spion, ton semi‑închis al pielii
🕵🏿‍♂	agent secret, bărbat, detectiv, detectiv bărbat: ton închis al pielii, spion, ton închis al pielii
🕵‍♀	agentă secretă, detectiv, detectiv femeie, detectivă, femeie, spioană, spion
🕵🏻‍♀	agentă secretă, detectiv, detectiv femeie: ton deschis al pielii, detectivă, femeie, spioană, spion, ton deschis al pielii
🕵🏼‍♀	agentă secretă, detectiv, detectiv femeie: ton semi‑deschis al pielii, detectivă, femeie, spioană, spion, ton semi‑deschis al pielii
🕵🏽‍♀	agentă secretă, detectiv, detectiv femeie: ton mediu al pielii, detectivă, femeie, spioană, spion, ton mediu al pielii
🕵🏾‍♀	agentă secretă, detectiv, detectiv femeie: ton semi‑închis al pielii, detectivă, femeie, spioană, spion, ton semi‑închis al pielii
🕵🏿‍♀	agentă secretă, detectiv, detectiv femeie: ton închis al pielii, detectivă, femeie, spioană, spion, ton închis al pielii
💂	căciulă, gardian, gardă, gardă regală, londra, om, palatul buckingham, paznic, pază, protecție, soldat
💂🏻	căciulă, gardian, gardian: ton deschis al pielii, gardă, gardă regală, londra, om, palatul buckingham, paznic, pază, protecție, soldat, ton deschis al pielii
💂🏼	căciulă, gardian, gardian: ton semi‑deschis al pielii, gardă, gardă regală, londra, om, palatul buckingham, paznic, pază, protecție, soldat, ton semi‑deschis al pielii
💂🏽	căciulă, gardian, gardian: ton mediu al pielii, gardă, gardă regală, londra, om, palatul buckingham, paznic, pază, protecție, soldat, ton mediu al pielii
💂🏾	căciulă, gardian, gardian: ton semi‑închis al pielii, gardă, gardă regală, londra, om, palatul buckingham, paznic, pază, protecție, soldat, ton semi‑închis al pielii
💂🏿	căciulă, gardian, gardian: ton închis al pielii, gardă, gardă regală, londra, om, palatul buckingham, paznic, pază, protecție, soldat, ton închis al pielii
💂‍♂	bărbat, gardian, gardian bărbat, gardă, pază, protecție
💂🏻‍♂	bărbat, gardian, gardian bărbat: ton deschis al pielii, gardă, pază, protecție, ton deschis al pielii
💂🏼‍♂	bărbat, gardian, gardian bărbat: ton semi‑deschis al pielii, gardă, pază, protecție, ton semi‑deschis al pielii
💂🏽‍♂	bărbat, gardian, gardian bărbat: ton mediu al pielii, gardă, pază, protecție, ton mediu al pielii
💂🏾‍♂	bărbat, gardian, gardian bărbat: ton semi‑închis al pielii, gardă, pază, protecție, ton semi‑închis al pielii
💂🏿‍♂	bărbat, gardian, gardian bărbat: ton închis al pielii, gardă, pază, protecție, ton închis al pielii
💂‍♀	beefeater, femeie, garda reginei, gardian, gardian femeie, gardă, londra, palatul buckingham, paznic, pază, protecție
💂🏻‍♀	beefeater, femeie, garda reginei, gardian, gardian femeie: ton deschis al pielii, gardă, londra, palatul buckingham, paznic, pază, protecție, ton deschis al pielii
💂🏼‍♀	beefeater, femeie, garda reginei, gardian, gardian femeie: ton semi‑deschis al pielii, gardă, londra, palatul buckingham, paznic, pază, protecție, ton semi‑deschis al pielii
💂🏽‍♀	beefeater, femeie, garda reginei, gardian, gardian femeie: ton mediu al pielii, gardă, londra, palatul buckingham, paznic, pază, protecție, ton mediu al pielii
💂🏾‍♀	beefeater, femeie, garda reginei, gardian, gardian femeie: ton semi‑închis al pielii, gardă, londra, palatul buckingham, paznic, pază, protecție, ton semi‑închis al pielii
💂🏿‍♀	beefeater, femeie, garda reginei, gardian, gardian femeie: ton închis al pielii, gardă, londra, palatul buckingham, paznic, pază, protecție, ton închis al pielii
🥷	asasin, ascuns, invizibil, luptător, ninja, persoană, războinic, secret
🥷🏻	asasin, ascuns, invizibil, luptător, ninja, ninja: ton deschis al pielii, persoană, războinic, secret, ton deschis al pielii
🥷🏼	asasin, ascuns, invizibil, luptător, ninja, ninja: ton semi‑deschis al pielii, persoană, războinic, secret, ton semi‑deschis al pielii
🥷🏽	asasin, ascuns, invizibil, luptător, ninja, ninja: ton mediu al pielii, persoană, războinic, secret, ton mediu al pielii
🥷🏾	asasin, ascuns, invizibil, luptător, ninja, ninja: ton semi‑închis al pielii, persoană, războinic, secret, ton semi‑închis al pielii
🥷🏿	asasin, ascuns, invizibil, luptător, ninja, ninja: ton închis al pielii, persoană, războinic, secret, ton închis al pielii
👷	cască, cască de protecție, constructor, construcții, muncitor, muncă, persoană, reparații, șantier
👷🏻	cască, cască de protecție, constructor, constructor: ton deschis al pielii, construcții, muncitor, muncă, persoană, reparații, ton deschis al pielii, șantier
👷🏼	cască, cască de protecție, constructor, constructor: ton semi‑deschis al pielii, construcții, muncitor, muncă, persoană, reparații, ton semi‑deschis al pielii, șantier
👷🏽	cască, cască de protecție, constructor, constructor: ton mediu al pielii, construcții, muncitor, muncă, persoană, reparații, ton mediu al pielii, șantier
👷🏾	cască, cască de protecție, constructor, constructor: ton semi‑închis al pielii, construcții, muncitor, muncă, persoană, reparații, ton semi‑închis al pielii, șantier
👷🏿	cască, cască de protecție, constructor, constructor: ton închis al pielii, construcții, muncitor, muncă, persoană, reparații, ton închis al pielii, șantier
👷‍♂	construcții, muncitor, muncitor în construcții
👷🏻‍♂	construcții, muncitor, muncitor în construcții, muncitor în construcții: ton deschis al pielii, ton deschis al pielii
👷🏼‍♂	construcții, muncitor, muncitor în construcții, muncitor în construcții: ton semi‑deschis al pielii, ton semi‑deschis al pielii
👷🏽‍♂	construcții, muncitor, muncitor în construcții, muncitor în construcții: ton mediu al pielii, ton mediu al pielii
👷🏾‍♂	construcții, muncitor, muncitor în construcții, muncitor în construcții: ton semi‑închis al pielii, ton semi‑închis al pielii
👷🏿‍♂	construcții, muncitor, muncitor în construcții, muncitor în construcții: ton închis al pielii, ton închis al pielii
👷‍♀	cască, construcții, femeie constructor, muncitoare, muncitoare în construcții, muncitor, șantier
👷🏻‍♀	cască, construcții, femeie constructor, muncitoare, muncitoare în construcții, muncitoare în construcții: ton deschis al pielii, muncitor, ton deschis al pielii, șantier
👷🏼‍♀	cască, construcții, femeie constructor, muncitoare, muncitoare în construcții, muncitoare în construcții: ton semi‑deschis al pielii, muncitor, ton semi‑deschis al pielii, șantier
👷🏽‍♀	cască, construcții, femeie constructor, muncitoare, muncitoare în construcții, muncitoare în construcții: ton mediu al pielii, muncitor, ton mediu al pielii, șantier
👷🏾‍♀	cască, construcții, femeie constructor, muncitoare, muncitoare în construcții, muncitoare în construcții: ton semi‑închis al pielii, muncitor, ton semi‑închis al pielii, șantier
👷🏿‍♀	cască, construcții, femeie constructor, muncitoare, muncitoare în construcții, muncitoare în construcții: ton închis al pielii, muncitor, ton închis al pielii, șantier
🫅	monarh, monarhie, nobil, persoană cu coroană, regal, regalitate
🫅🏻	monarh, monarhie, nobil, persoană cu coroană, persoană cu coroană: ton deschis al pielii, regal, regalitate, ton deschis al pielii
🫅🏼	monarh, monarhie, nobil, persoană cu coroană, persoană cu coroană: ton semi‑deschis al pielii, regal, regalitate, ton semi‑deschis al pielii
🫅🏽	monarh, monarhie, nobil, persoană cu coroană, persoană cu coroană: ton mediu al pielii, regal, regalitate, ton mediu al pielii
🫅🏾	monarh, monarhie, nobil, persoană cu coroană, persoană cu coroană: ton semi‑închis al pielii, regal, regalitate, ton semi‑închis al pielii
🫅🏿	monarh, monarhie, nobil, persoană cu coroană, persoană cu coroană: ton închis al pielii, regal, regalitate, ton închis al pielii
🤴	principe, prinț, regal, rege
🤴🏻	principe, prinț, prinț: ton deschis al pielii, regal, rege, ton deschis al pielii
🤴🏼	principe, prinț, prinț: ton semi‑deschis al pielii, regal, rege, ton semi‑deschis al pielii
🤴🏽	principe, prinț, prinț: ton mediu al pielii, regal, rege, ton mediu al pielii
🤴🏾	principe, prinț, prinț: ton semi‑închis al pielii, regal, rege, ton semi‑închis al pielii
🤴🏿	principe, prinț, prinț: ton închis al pielii, regal, rege, ton închis al pielii
👸	basm, coroană, fantezie, fată, poveste, prințesă, regină
👸🏻	basm, coroană, fantezie, fată, poveste, prințesă, prințesă: ton deschis al pielii, regină, ton deschis al pielii
👸🏼	basm, coroană, fantezie, fată, poveste, prințesă, prințesă: ton semi‑deschis al pielii, regină, ton semi‑deschis al pielii
👸🏽	basm, coroană, fantezie, fată, poveste, prințesă, prințesă: ton mediu al pielii, regină, ton mediu al pielii
👸🏾	basm, coroană, fantezie, fată, poveste, prințesă, prințesă: ton semi‑închis al pielii, regină, ton semi‑închis al pielii
👸🏿	basm, coroană, fantezie, fată, poveste, prințesă, prințesă: ton închis al pielii, regină, ton închis al pielii
👳	persoană, persoană cu turban, turban
👳🏻	persoană, persoană cu turban, persoană cu turban: ton deschis al pielii, ton deschis al pielii, turban
👳🏼	persoană, persoană cu turban, persoană cu turban: ton semi‑deschis al pielii, ton semi‑deschis al pielii, turban
👳🏽	persoană, persoană cu turban, persoană cu turban: ton mediu al pielii, ton mediu al pielii, turban
👳🏾	persoană, persoană cu turban, persoană cu turban: ton semi‑închis al pielii, ton semi‑închis al pielii, turban
👳🏿	persoană, persoană cu turban, persoană cu turban: ton închis al pielii, ton închis al pielii, turban
👳‍♂	bărbat, bărbat cu turban, turban
👳🏻‍♂	bărbat, bărbat cu turban, bărbat cu turban: ton deschis al pielii, ton deschis al pielii, turban
👳🏼‍♂	bărbat, bărbat cu turban, bărbat cu turban: ton semi‑deschis al pielii, ton semi‑deschis al pielii, turban
👳🏽‍♂	bărbat, bărbat cu turban, bărbat cu turban: ton mediu al pielii, ton mediu al pielii, turban
👳🏾‍♂	bărbat, bărbat cu turban, bărbat cu turban: ton semi‑închis al pielii, ton semi‑închis al pielii, turban
👳🏿‍♂	bărbat, bărbat cu turban, bărbat cu turban: ton închis al pielii, ton închis al pielii, turban
👳‍♀	femeie, femeie cu turban, turban
👳🏻‍♀	femeie, femeie cu turban, femeie cu turban: ton deschis al pielii, ton deschis al pielii, turban
👳🏼‍♀	femeie, femeie cu turban, femeie cu turban: ton semi‑deschis al pielii, ton semi‑deschis al pielii, turban
👳🏽‍♀	femeie, femeie cu turban, femeie cu turban: ton mediu al pielii, ton mediu al pielii, turban
👳🏾‍♀	femeie, femeie cu turban, femeie cu turban: ton semi‑închis al pielii, ton semi‑închis al pielii, turban
👳🏿‍♀	femeie, femeie cu turban, femeie cu turban: ton închis al pielii, ton închis al pielii, turban
👲	bonetă, bărbat, bărbat cu bonetă chinezească, bărbat cu căciulă chinezească, bărbat cu pălărie chinezească, china, căciulă, gua pi mao, pălărie
👲🏻	bonetă, bărbat, bărbat cu bonetă chinezească, bărbat cu bonetă chinezească: ton deschis al pielii, bărbat cu căciulă chinezească, bărbat cu pălărie chinezească, china, căciulă, gua pi mao, pălărie, ton deschis al pielii
👲🏼	bonetă, bărbat, bărbat cu bonetă chinezească, bărbat cu bonetă chinezească: ton semi‑deschis al pielii, bărbat cu căciulă chinezească, bărbat cu pălărie chinezească, china, căciulă, gua pi mao, pălărie, ton semi‑deschis al pielii
👲🏽	bonetă, bărbat, bărbat cu bonetă chinezească, bărbat cu bonetă chinezească: ton mediu al pielii, bărbat cu căciulă chinezească, bărbat cu pălărie chinezească, china, căciulă, gua pi mao, pălărie, ton mediu al pielii
👲🏾	bonetă, bărbat, bărbat cu bonetă chinezească, bărbat cu bonetă chinezească: ton semi‑închis al pielii, bărbat cu căciulă chinezească, bărbat cu pălărie chinezească, china, căciulă, gua pi mao, pălărie, ton semi‑închis al pielii
👲🏿	bonetă, bărbat, bărbat cu bonetă chinezească, bărbat cu bonetă chinezească: ton închis al pielii, bărbat cu căciulă chinezească, bărbat cu pălărie chinezească, china, căciulă, gua pi mao, pălărie, ton închis al pielii
