‾	forbindelsesstreg, høj streg, overstreg, vinculum
🧑🏾‍🍼	amme, baby, der mader baby, made, medium til mørk teint, nyfødt, person, person, der mader baby, person, der mader baby: medium til mørk teint, sutteflaske
🧑🏿‍🍼	amme, baby, der mader baby, made, mørk teint, nyfødt, person, person, der mader baby, person, der mader baby: mørk teint, sutteflaske
👼	baby, babyengel, engel
👼🏻	baby, babyengel, babyengel: lys teint, engel, lys teint
👼🏼	baby, babyengel, babyengel: medium til lys teint, engel, medium til lys teint
👼🏽	baby, babyengel, babyengel: medium teint, engel, medium teint
👼🏾	baby, babyengel, babyengel: medium til mørk teint, engel, medium til mørk teint
👼🏿	baby, babyengel, babyengel: mørk teint, engel, mørk teint
🎅	eventyr, fantasi, jul, julemand, nisse, nissehue
🎅🏻	eventyr, fantasi, jul, julemand, julemand: lys teint, lys teint, nisse, nissehue
🎅🏼	eventyr, fantasi, jul, julemand, julemand: medium til lys teint, medium til lys teint, nisse, nissehue
🎅🏽	eventyr, fantasi, jul, julemand, julemand: medium teint, medium teint, nisse, nissehue
🎅🏾	eventyr, fantasi, jul, julemand, julemand: medium til mørk teint, medium til mørk teint, nisse, nissehue
🎅🏿	eventyr, fantasi, jul, julemand, julemand: mørk teint, mørk teint, nisse, nissehue
🤶	dame, fru julemand, jul, julekvinde, julemandens kone, kvinde
🤶🏻	dame, fru julemand, jul, julekvinde, julemandens kone, julemandens kone: lys teint, kvinde, lys teint
🤶🏼	dame, fru julemand, jul, julekvinde, julemandens kone, julemandens kone: medium til lys teint, kvinde, medium til lys teint
🤶🏽	dame, fru julemand, jul, julekvinde, julemandens kone, julemandens kone: medium teint, kvinde, medium teint
🤶🏾	dame, fru julemand, jul, julekvinde, julemandens kone, julemandens kone: medium til mørk teint, kvinde, medium til mørk teint
🤶🏿	dame, fru julemand, jul, julekvinde, julemandens kone, julemandens kone: mørk teint, kvinde, mørk teint
🧑‍🎄	glædelig jul, god jul, jul, julemand, julenisse, nisse, nissehue, person
🧑🏻‍🎄	glædelig jul, god jul, jul, julemand, julenisse, julenisse: lys teint, lys teint, nisse, nissehue, person
🧑🏼‍🎄	glædelig jul, god jul, jul, julemand, julenisse, julenisse: medium til lys teint, medium til lys teint, nisse, nissehue, person
🧑🏽‍🎄	glædelig jul, god jul, jul, julemand, julenisse, julenisse: medium teint, medium teint, nisse, nissehue, person
🧑🏾‍🎄	glædelig jul, god jul, jul, julemand, julenisse, julenisse: medium til mørk teint, medium til mørk teint, nisse, nissehue, person
🧑🏿‍🎄	glædelig jul, god jul, jul, julemand, julenisse, julenisse: mørk teint, mørk teint, nisse, nissehue, person
🦸	god, helt, heltinde, superhelt, superheltinde, superkraft, superkræfter
🦸🏻	god, helt, heltinde, lys teint, superhelt, superhelt: lys teint, superheltinde, superkraft, superkræfter
🦸🏼	god, helt, heltinde, medium til lys teint, superhelt, superhelt: medium til lys teint, superheltinde, superkraft, superkræfter
🦸🏽	god, helt, heltinde, medium teint, superhelt, superhelt: medium teint, superheltinde, superkraft, superkræfter
🦸🏾	god, helt, heltinde, medium til mørk teint, superhelt, superhelt: medium til mørk teint, superheltinde, superkraft, superkræfter
🦸🏿	god, helt, heltinde, mørk teint, superhelt, superhelt: mørk teint, superheltinde, superkraft, superkræfter
🦸‍♂	god, helt, mand, mandlig superhelt, superkraft
🦸🏻‍♂	god, helt, lys teint, mand, mandlig superhelt, mandlig superhelt: lys teint, superkraft
🦸🏼‍♂	god, helt, mand, mandlig superhelt, mandlig superhelt: medium til lys teint, medium til lys teint, superkraft
🦸🏽‍♂	god, helt, mand, mandlig superhelt, mandlig superhelt: medium teint, medium teint, superkraft
🦸🏾‍♂	god, helt, mand, mandlig superhelt, mandlig superhelt: medium til mørk teint, medium til mørk teint, superkraft
🦸🏿‍♂	god, helt, mand, mandlig superhelt, mandlig superhelt: mørk teint, mørk teint, superkraft
🦸‍♀	god, helt, heltinde, kvinde, kvindelig superhelt, superkraft
🦸🏻‍♀	god, helt, heltinde, kvinde, kvindelig superhelt, kvindelig superhelt: lys teint, lys teint, superkraft
🦸🏼‍♀	god, helt, heltinde, kvinde, kvindelig superhelt, kvindelig superhelt: medium til lys teint, medium til lys teint, superkraft
🦸🏽‍♀	god, helt, heltinde, kvinde, kvindelig superhelt, kvindelig superhelt: medium teint, medium teint, superkraft
🦸🏾‍♀	god, helt, heltinde, kvinde, kvindelig superhelt, kvindelig superhelt: medium til mørk teint, medium til mørk teint, superkraft
🦸🏿‍♀	god, helt, heltinde, kvinde, kvindelig superhelt, kvindelig superhelt: mørk teint, mørk teint, superkraft
🦹	kriminel, ond, person, skurk, superkraft, superkræfter, superskurk
🦹🏻	kriminel, lys teint, ond, person, skurk, superkraft, superkræfter, superskurk, superskurk: lys teint
🦹🏼	kriminel, medium til lys teint, ond, person, skurk, superkraft, superkræfter, superskurk, superskurk: medium til lys teint
🦹🏽	kriminel, medium teint, ond, person, skurk, superkraft, superkræfter, superskurk, superskurk: medium teint
🦹🏾	kriminel, medium til mørk teint, ond, person, skurk, superkraft, superkræfter, superskurk, superskurk: medium til mørk teint
🦹🏿	kriminel, mørk teint, ond, person, skurk, superkraft, superkræfter, superskurk, superskurk: mørk teint
🦹‍♂	kriminel, mand, mandlig superskurk, ond, skurk, superkraft
🦹🏻‍♂	kriminel, lys teint, mand, mandlig superskurk, mandlig superskurk: lys teint, ond, skurk, superkraft
🦹🏼‍♂	kriminel, mand, mandlig superskurk, mandlig superskurk: medium til lys teint, medium til lys teint, ond, skurk, superkraft
🦹🏽‍♂	kriminel, mand, mandlig superskurk, mandlig superskurk: medium teint, medium teint, ond, skurk, superkraft
🦹🏾‍♂	kriminel, mand, mandlig superskurk, mandlig superskurk: medium til mørk teint, medium til mørk teint, ond, skurk, superkraft
🦹🏿‍♂	kriminel, mand, mandlig superskurk, mandlig superskurk: mørk teint, mørk teint, ond, skurk, superkraft
🦹‍♀	kriminel, kvinde, kvindelig superskurk, ond, skurk, superkraft
🦹🏻‍♀	kriminel, kvinde, kvindelig superskurk, kvindelig superskurk: lys teint, lys teint, ond, skurk, superkraft
🦹🏼‍♀	kriminel, kvinde, kvindelig superskurk, kvindelig superskurk: medium til lys teint, medium til lys teint, ond, skurk, superkraft
🦹🏽‍♀	kriminel, kvinde, kvindelig superskurk, kvindelig superskurk: medium teint, medium teint, ond, skurk, superkraft
🦹🏾‍♀	kriminel, kvinde, kvindelig superskurk, kvindelig superskurk: medium til mørk teint, medium til mørk teint, ond, skurk, superkraft
🦹🏿‍♀	kriminel, kvinde, kvindelig superskurk, kvindelig superskurk: mørk teint, mørk teint, ond, skurk, superkraft
🧙	fantasi, fortrylle, fortryllelse, heks, hidkalde, magi, magiker, mand, rollespil, troldmand
🧙🏻	fantasi, fortrylle, fortryllelse, heks, hidkalde, lys teint, magi, magiker, magiker: lys teint, mand, rollespil, troldmand
🧙🏼	fantasi, fortrylle, fortryllelse, heks, hidkalde, magi, magiker, magiker: medium til lys teint, mand, medium til lys teint, rollespil, troldmand
🧙🏽	fantasi, fortrylle, fortryllelse, heks, hidkalde, magi, magiker, magiker: medium teint, mand, medium teint, rollespil, troldmand
🧙🏾	fantasi, fortrylle, fortryllelse, heks, hidkalde, magi, magiker, magiker: medium til mørk teint, mand, medium til mørk teint, rollespil, troldmand
🧙🏿	fantasi, fortrylle, fortryllelse, heks, hidkalde, magi, magiker, magiker: mørk teint, mand, mørk teint, rollespil, troldmand
🧙‍♂	magi, mand, mandlig magiker
🧙🏻‍♂	lys teint, magi, mand, mandlig magiker, mandlig magiker: lys teint
🧙🏼‍♂	magi, mand, mandlig magiker, mandlig magiker: medium til lys teint, medium til lys teint
🧙🏽‍♂	magi, mand, mandlig magiker, mandlig magiker: medium teint, medium teint
🧙🏾‍♂	magi, mand, mandlig magiker, mandlig magiker: medium til mørk teint, medium til mørk teint
🧙🏿‍♂	magi, mand, mandlig magiker, mandlig magiker: mørk teint, mørk teint
🧙‍♀	kvinde, kvindelig magiker, magi, troldkvinde
🧙🏻‍♀	kvinde, kvindelig magiker, kvindelig magiker: lys teint, lys teint, magi, troldkvinde
🧙🏼‍♀	kvinde, kvindelig magiker, kvindelig magiker: medium til lys teint, magi, medium til lys teint, troldkvinde
🧙🏽‍♀	kvinde, kvindelig magiker, kvindelig magiker: medium teint, magi, medium teint, troldkvinde
🧙🏾‍♀	kvinde, kvindelig magiker, kvindelig magiker: medium til mørk teint, magi, medium til mørk teint, troldkvinde
🧙🏿‍♀	kvinde, kvindelig magiker, kvindelig magiker: mørk teint, magi, mørk teint, troldkvinde
🧚	Titania, eventyr, fantasi, fe, magi, myte, sagn, vinger
🧚🏻	Titania, eventyr, fantasi, fe, fe: lys teint, lys teint, magi, myte, sagn, vinger
🧚🏼	Titania, eventyr, fantasi, fe, fe: medium til lys teint, magi, medium til lys teint, myte, sagn, vinger
🧚🏽	Titania, eventyr, fantasi, fe, fe: medium teint, magi, medium teint, myte, sagn, vinger
🧚🏾	Titania, eventyr, fantasi, fe, fe: medium til mørk teint, magi, medium til mørk teint, myte, sagn, vinger
🧚🏿	Titania, eventyr, fantasi, fe, fe: mørk teint, magi, myte, mørk teint, sagn, vinger
🧚‍♂	magi, mand, mandlig fe
🧚🏻‍♂	lys teint, magi, mand, mandlig fe, mandlig fe: lys teint
🧚🏼‍♂	magi, mand, mandlig fe, mandlig fe: medium til lys teint, medium til lys teint
🧚🏽‍♂	magi, mand, mandlig fe, mandlig fe: medium teint, medium teint
🧚🏾‍♂	magi, mand, mandlig fe, mandlig fe: medium til mørk teint, medium til mørk teint
🧚🏿‍♂	magi, mand, mandlig fe, mandlig fe: mørk teint, mørk teint
🧚‍♀	kvinde, kvindelig fe, magi
🧚🏻‍♀	kvinde, kvindelig fe, kvindelig fe: lys teint, lys teint, magi
🧚🏼‍♀	kvinde, kvindelig fe, kvindelig fe: medium til lys teint, magi, medium til lys teint
🧚🏽‍♀	kvinde, kvindelig fe, kvindelig fe: medium teint, magi, medium teint
🧚🏾‍♀	kvinde, kvindelig fe, kvindelig fe: medium til mørk teint, magi, medium til mørk teint
🧚🏿‍♀	kvinde, kvindelig fe, kvindelig fe: mørk teint, magi, mørk teint
🧛	Dracula, blod, farlig, halloween, hugtænder, kostume, levende død, overnaturlig, tænder, udød, uhyggelig, vampyr
🧛🏻	Dracula, blod, farlig, halloween, hugtænder, kostume, levende død, lys teint, overnaturlig, tænder, udød, uhyggelig, vampyr, vampyr: lys teint
🧛🏼	Dracula, blod, farlig, halloween, hugtænder, kostume, levende død, medium til lys teint, overnaturlig, tænder, udød, uhyggelig, vampyr, vampyr: medium til lys teint
🧛🏽	Dracula, blod, farlig, halloween, hugtænder, kostume, levende død, medium teint, overnaturlig, tænder, udød, uhyggelig, vampyr, vampyr: medium teint
🧛🏾	Dracula, blod, farlig, halloween, hugtænder, kostume, levende død, medium til mørk teint, overnaturlig, tænder, udød, uhyggelig, vampyr, vampyr: medium til mørk teint
🧛🏿	Dracula, blod, farlig, halloween, hugtænder, kostume, levende død, mørk teint, overnaturlig, tænder, udød, uhyggelig, vampyr, vampyr: mørk teint
🧛‍♂	Dracula, levende død, mandlig vampyr
🧛🏻‍♂	Dracula, levende død, lys teint, mandlig vampyr, mandlig vampyr: lys teint
🧛🏼‍♂	Dracula, levende død, mandlig vampyr, mandlig vampyr: medium til lys teint, medium til lys teint
🧛🏽‍♂	Dracula, levende død, mandlig vampyr, mandlig vampyr: medium teint, medium teint
🧛🏾‍♂	Dracula, levende død, mandlig vampyr, mandlig vampyr: medium til mørk teint, medium til mørk teint
🧛🏿‍♂	Dracula, levende død, mandlig vampyr, mandlig vampyr: mørk teint, mørk teint
🧛‍♀	kvindelig vampyr, levende død, vampyr
🧛🏻‍♀	kvindelig vampyr, kvindelig vampyr: lys teint, levende død, lys teint, vampyr
🧛🏼‍♀	kvindelig vampyr, kvindelig vampyr: medium til lys teint, levende død, medium til lys teint, vampyr
🧛🏽‍♀	kvindelig vampyr, kvindelig vampyr: medium teint, levende død, medium teint, vampyr
🧛🏾‍♀	kvindelig vampyr, kvindelig vampyr: medium til mørk teint, levende død, medium til mørk teint, vampyr
🧛🏿‍♀	kvindelig vampyr, kvindelig vampyr: mørk teint, levende død, mørk teint, vampyr
🧜	eventyr, hav, havfolk, havfrue, havmand, havvæsen, havvæsener, sagn, sirene, trefork, under havet
🧜🏻	eventyr, hav, havfolk, havfrue, havmand, havvæsen, havvæsen: lys teint, havvæsener, lys teint, sagn, sirene, trefork, under havet
🧜🏼	eventyr, hav, havfolk, havfrue, havmand, havvæsen, havvæsen: medium til lys teint, havvæsener, medium til lys teint, sagn, sirene, trefork, under havet
🧜🏽	eventyr, hav, havfolk, havfrue, havmand, havvæsen, havvæsen: medium teint, havvæsener, medium teint, sagn, sirene, trefork, under havet
🧜🏾	eventyr, hav, havfolk, havfrue, havmand, havvæsen, havvæsen: medium til mørk teint, havvæsener, medium til mørk teint, sagn, sirene, trefork, under havet
🧜🏿	eventyr, hav, havfolk, havfrue, havmand, havvæsen, havvæsen: mørk teint, havvæsener, mørk teint, sagn, sirene, trefork, under havet
🧜‍♂	Triton, hav, havmand, mand
🧜🏻‍♂	Triton, hav, havmand, havmand: lys teint, lys teint, mand
🧜🏼‍♂	Triton, hav, havmand, havmand: medium til lys teint, mand, medium til lys teint
🧜🏽‍♂	Triton, hav, havmand, havmand: medium teint, mand, medium teint
🧜🏾‍♂	Triton, hav, havmand, havmand: medium til mørk teint, mand, medium til mørk teint
🧜🏿‍♂	Triton, hav, havmand, havmand: mørk teint, mand, mørk teint
🧜‍♀	hav, havfrue, kvinde
🧜🏻‍♀	hav, havfrue, havfrue: lys teint, kvinde, lys teint
🧜🏼‍♀	hav, havfrue, havfrue: medium til lys teint, kvinde, medium til lys teint
🧜🏽‍♀	hav, havfrue, havfrue: medium teint, kvinde, medium teint
🧜🏾‍♀	hav, havfrue, havfrue: medium til mørk teint, kvinde, medium til mørk teint
🧜🏿‍♀	hav, havfrue, havfrue: mørk teint, kvinde, mørk teint
🧝	alf, elver, fortryllende, fortryllet, legende, magi, myte, mytisk, sagn
🧝🏻	alf, elver, elver: lys teint, fortryllende, fortryllet, legende, lys teint, magi, myte, mytisk, sagn
🧝🏼	alf, elver, elver: medium til lys teint, fortryllende, fortryllet, legende, magi, medium til lys teint, myte, mytisk, sagn
🧝🏽	alf, elver, elver: medium teint, fortryllende, fortryllet, legende, magi, medium teint, myte, mytisk, sagn
🧝🏾	alf, elver, elver: medium til mørk teint, fortryllende, fortryllet, legende, magi, medium til mørk teint, myte, mytisk, sagn
🧝🏿	alf, elver, elver: mørk teint, fortryllende, fortryllet, legende, magi, myte, mytisk, mørk teint, sagn
🧝‍♂	elvermand, magi, mand
🧝🏻‍♂	elvermand, elvermand: lys teint, lys teint, magi, mand
🧝🏼‍♂	elvermand, elvermand: medium til lys teint, magi, mand, medium til lys teint
🧝🏽‍♂	elvermand, elvermand: medium teint, magi, mand, medium teint
🧝🏾‍♂	elvermand, elvermand: medium til mørk teint, magi, mand, medium til mørk teint
🧝🏿‍♂	elvermand, elvermand: mørk teint, magi, mand, mørk teint
🧝‍♀	elverkvinde, kvinde, magi
🧝🏻‍♀	elverkvinde, elverkvinde: lys teint, kvinde, lys teint, magi
🧝🏼‍♀	elverkvinde, elverkvinde: medium til lys teint, kvinde, magi, medium til lys teint
🧝🏽‍♀	elverkvinde, elverkvinde: medium teint, kvinde, magi, medium teint
🧝🏾‍♀	elverkvinde, elverkvinde: medium til mørk teint, kvinde, magi, medium til mørk teint
🧝🏿‍♀	elverkvinde, elverkvinde: mørk teint, kvinde, magi, mørk teint
🧞	fantasi, gnid på lampen, lampe, lampens ånd, magi, magisk ånd, myte, mytisk, ånden i lampen, ønsker
