‾	línea superpuesta, superposición, vinculum
🏋🏻‍♀	gimnasio, gym, hacer pesas, halterofilia, levantadora de pesas, levantar, mujer levantando pesas, pesas, tono de piel claro
🏋🏼‍♀	gimnasio, gym, hacer pesas, halterofilia, levantadora de pesas, levantar, mujer levantando pesas, pesas, tono de piel claro medio
🏋🏽‍♀	gimnasio, gym, hacer pesas, halterofilia, levantadora de pesas, levantar, mujer levantando pesas, pesas, tono de piel medio
🏋🏾‍♀	gimnasio, gym, hacer pesas, halterofilia, levantadora de pesas, levantar, mujer levantando pesas, pesas, tono de piel oscuro medio
🏋🏿‍♀	gimnasio, gym, hacer pesas, halterofilia, levantadora de pesas, levantar, mujer levantando pesas, pesas, tono de piel oscuro
🚴	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, pasear, persona, persona en bicicleta
🚴🏻	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, pasear, persona, persona en bicicleta, tono de piel claro
🚴🏼	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, pasear, persona, persona en bicicleta, tono de piel claro medio
🚴🏽	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, pasear, persona, persona en bicicleta, tono de piel medio
🚴🏾	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, pasear, persona, persona en bicicleta, tono de piel oscuro medio
🚴🏿	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, pasear, persona, persona en bicicleta, tono de piel oscuro
🚴‍♂	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, hombre, hombre en bicicleta, montar, pasear
🚴🏻‍♂	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, hombre, hombre en bicicleta, montar, pasear, tono de piel claro
🚴🏼‍♂	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, hombre, hombre en bicicleta, montar, pasear, tono de piel claro medio
🚴🏽‍♂	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, hombre, hombre en bicicleta, montar, pasear, tono de piel medio
🚴🏾‍♂	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, hombre, hombre en bicicleta, montar, pasear, tono de piel oscuro medio
🚴🏿‍♂	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, hombre, hombre en bicicleta, montar, pasear, tono de piel oscuro
🚴‍♀	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, mujer, mujer en bicicleta, pasear
🚴🏻‍♀	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, mujer, mujer en bicicleta, pasear, tono de piel claro
🚴🏼‍♀	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, mujer, mujer en bicicleta, pasear, tono de piel claro medio
🚴🏽‍♀	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, mujer, mujer en bicicleta, pasear, tono de piel medio
🚴🏾‍♀	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, mujer, mujer en bicicleta, pasear, tono de piel oscuro medio
🚴🏿‍♀	andar, bicicleta, ciclista, deporte, deportes, en bicicleta, montar, mujer, mujer en bicicleta, pasear, tono de piel oscuro
🚵	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, persona, persona en bicicleta de montaña
🚵🏻	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, persona, persona en bicicleta de montaña, tono de piel claro
🚵🏼	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, persona, persona en bicicleta de montaña, tono de piel claro medio
🚵🏽	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, persona, persona en bicicleta de montaña, tono de piel medio
🚵🏾	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, persona, persona en bicicleta de montaña, tono de piel oscuro medio
🚵🏿	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, persona, persona en bicicleta de montaña, tono de piel oscuro
🚵‍♂	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, hombre, hombre en bicicleta de montaña, montando bicicleta
🚵🏻‍♂	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, hombre, hombre en bicicleta de montaña, montando bicicleta, tono de piel claro
🚵🏼‍♂	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, hombre, hombre en bicicleta de montaña, montando bicicleta, tono de piel claro medio
🚵🏽‍♂	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, hombre, hombre en bicicleta de montaña, montando bicicleta, tono de piel medio
🚵🏾‍♂	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, hombre, hombre en bicicleta de montaña, montando bicicleta, tono de piel oscuro medio
🚵🏿‍♂	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, hombre, hombre en bicicleta de montaña, montando bicicleta, tono de piel oscuro
🚵‍♀	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, mujer, mujer en bicicleta de montaña
🚵🏻‍♀	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, mujer, mujer en bicicleta de montaña, tono de piel claro
🚵🏼‍♀	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, mujer, mujer en bicicleta de montaña, tono de piel claro medio
🚵🏽‍♀	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, mujer, mujer en bicicleta de montaña, tono de piel medio
🚵🏾‍♀	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, mujer, mujer en bicicleta de montaña, tono de piel oscuro medio
🚵🏿‍♀	bici, bicicleta, bicicleta de montaña, ciclismo de montaña, ciclista, ciclista de montaña, deporte, montando bicicleta, mujer, mujer en bicicleta de montaña, tono de piel oscuro
🤸	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, persona, persona haciendo voltereta lateral, pirueta, voltereta
🤸🏻	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, persona, persona haciendo voltereta lateral, pirueta, tono de piel claro, voltereta
🤸🏼	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, persona, persona haciendo voltereta lateral, pirueta, tono de piel claro medio, voltereta
🤸🏽	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, persona, persona haciendo voltereta lateral, pirueta, tono de piel medio, voltereta
🤸🏾	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, persona, persona haciendo voltereta lateral, pirueta, tono de piel oscuro medio, voltereta
🤸🏿	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, persona, persona haciendo voltereta lateral, pirueta, tono de piel oscuro, voltereta
🤸‍♂	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, hombre, hombre haciendo voltereta lateral, pirueta, voltereta
🤸🏻‍♂	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, hombre, hombre haciendo voltereta lateral, pirueta, tono de piel claro, voltereta
🤸🏼‍♂	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, hombre, hombre haciendo voltereta lateral, pirueta, tono de piel claro medio, voltereta
🤸🏽‍♂	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, hombre, hombre haciendo voltereta lateral, pirueta, tono de piel medio, voltereta
🤸🏾‍♂	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, hombre, hombre haciendo voltereta lateral, pirueta, tono de piel oscuro medio, voltereta
🤸🏿‍♂	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, hombre, hombre haciendo voltereta lateral, pirueta, tono de piel oscuro, voltereta
🤸‍♀	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, mujer, mujer haciendo voltereta lateral, pirueta, voltereta
🤸🏻‍♀	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, mujer, mujer haciendo voltereta lateral, pirueta, tono de piel claro, voltereta
🤸🏼‍♀	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, mujer, mujer haciendo voltereta lateral, pirueta, tono de piel claro medio, voltereta
🤸🏽‍♀	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, mujer, mujer haciendo voltereta lateral, pirueta, tono de piel medio, voltereta
🤸🏾‍♀	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, mujer, mujer haciendo voltereta lateral, pirueta, tono de piel oscuro medio, voltereta
🤸🏿‍♀	acrobacia, deporte, emoción, feliz, gimnasia, gimnasta, mujer, mujer haciendo voltereta lateral, pirueta, tono de piel oscuro, voltereta
🤼	combate, deporte, lucha, lucha libre, luchar, pelea, persona, personas luchando, torneo de lucha
🤼‍♂	combate, deporte, hombres, hombres luchando, lucha, lucha libre, luchar, pelea, torneo de lucha
🤼‍♀	combate, deporte, lucha, lucha libre, luchar, mujeres, mujeres luchando, pelea, torneo de lucha
🤽	agua, deporte, deporte acuático, deportista, persona, persona jugando al waterpolo, persona jugando waterpolo, waterpolista, waterpolo
🤽🏻	agua, deporte, deporte acuático, deportista, persona, persona jugando al waterpolo, persona jugando waterpolo, tono de piel claro, waterpolista, waterpolo
🤽🏼	agua, deporte, deporte acuático, deportista, persona, persona jugando al waterpolo, persona jugando waterpolo, tono de piel claro medio, waterpolista, waterpolo
🤽🏽	agua, deporte, deporte acuático, deportista, persona, persona jugando al waterpolo, persona jugando waterpolo, tono de piel medio, waterpolista, waterpolo
🤽🏾	agua, deporte, deporte acuático, deportista, persona, persona jugando al waterpolo, persona jugando waterpolo, tono de piel oscuro medio, waterpolista, waterpolo
🤽🏿	agua, deporte, deporte acuático, deportista, persona, persona jugando al waterpolo, persona jugando waterpolo, tono de piel oscuro, waterpolista, waterpolo
🤽‍♂	agua, deporte, deportes, hombre, hombre jugando waterpolo, persona, polo acuatico, water polo, waterpolista, waterpolo
🤽🏻‍♂	agua, deporte, deportes, hombre, hombre jugando waterpolo, persona, polo acuatico, tono de piel claro, water polo, waterpolista, waterpolo
🤽🏼‍♂	agua, deporte, deportes, hombre, hombre jugando waterpolo, persona, polo acuatico, tono de piel claro medio, water polo, waterpolista, waterpolo
🤽🏽‍♂	agua, deporte, deportes, hombre, hombre jugando waterpolo, persona, polo acuatico, tono de piel medio, water polo, waterpolista, waterpolo
🤽🏾‍♂	agua, deporte, deportes, hombre, hombre jugando waterpolo, persona, polo acuatico, tono de piel oscuro medio, water polo, waterpolista, waterpolo
🤽🏿‍♂	agua, deporte, deportes, hombre, hombre jugando waterpolo, persona, polo acuatico, tono de piel oscuro, water polo, waterpolista, waterpolo
🤽‍♀	agua, deporte, mujer, nadar, persona, persona jugando waterpolo, polo acuatico, water polo, waterpolista, waterpolo
🤽🏻‍♀	agua, deporte, mujer, nadar, persona, persona jugando waterpolo, polo acuatico, tono de piel claro, water polo, waterpolista, waterpolo
🤽🏼‍♀	agua, deporte, mujer, nadar, persona, persona jugando waterpolo, polo acuatico, tono de piel claro medio, water polo, waterpolista, waterpolo
🤽🏽‍♀	agua, deporte, mujer, nadar, persona, persona jugando waterpolo, polo acuatico, tono de piel medio, water polo, waterpolista, waterpolo
🤽🏾‍♀	agua, deporte, mujer, nadar, persona, persona jugando waterpolo, polo acuatico, tono de piel oscuro medio, water polo, waterpolista, waterpolo
🤽🏿‍♀	agua, deporte, mujer, nadar, persona, persona jugando waterpolo, polo acuatico, tono de piel oscuro, water polo, waterpolista, waterpolo
🤾	atlético, balonmano, balón, deporte, handball, lanzamiento, mano, pelota, persona, persona jugando handball, tiro
🤾🏻	atlético, balonmano, balón, deporte, handball, handball: tono de piel claro, lanzamiento, mano, pelota, persona, persona jugando handball, tiro, tono de piel claro
🤾🏼	atlético, balonmano, balón, deporte, handball, handball: tono de piel claro medio, lanzamiento, mano, pelota, persona, persona jugando handball, tiro, tono de piel claro medio
🤾🏽	atlético, balonmano, balón, deporte, handball, handball: tono de piel medio, lanzamiento, mano, pelota, persona, persona jugando handball, tiro, tono de piel medio
🤾🏾	atlético, balonmano, balón, deporte, handball, handball: tono de piel oscuro medio, lanzamiento, mano, pelota, persona, persona jugando handball, tiro, tono de piel oscuro medio
🤾🏿	atlético, balonmano, balón, deporte, handball, handball: tono de piel oscuro, lanzamiento, mano, pelota, persona, persona jugando handball, tiro, tono de piel oscuro
🤾‍♂	balonmano, deporte, hombre, hombre jugando handball
🤾🏻‍♂	balonmano, deporte, hombre, hombre jugando handball, hombre jugando handball: tono de piel claro, tono de piel claro
🤾🏼‍♂	balonmano, deporte, hombre, hombre jugando handball, hombre jugando handball: tono de piel claro medio, tono de piel claro medio
🤾🏽‍♂	balonmano, deporte, hombre, hombre jugando handball, hombre jugando handball: tono de piel medio, tono de piel medio
🤾🏾‍♂	balonmano, deporte, hombre, hombre jugando handball, hombre jugando handball: tono de piel oscuro medio, tono de piel oscuro medio
🤾🏿‍♂	balonmano, deporte, hombre, hombre jugando handball, hombre jugando handball: tono de piel oscuro, tono de piel oscuro
🤾‍♀	atlética, balón, deporte, handball, lanzamiento, mujer, mujer jugando handball, pelota, persona, tiro
🤾🏻‍♀	atlética, balón, deporte, handball, lanzamiento, mujer, mujer jugando handball, mujer jugando handball: tono de piel claro, pelota, persona, tiro, tono de piel claro
🤾🏼‍♀	atlética, balón, deporte, handball, lanzamiento, mujer, mujer jugando handball, mujer jugando handball: tono de piel claro medio, pelota, persona, tiro, tono de piel claro medio
🤾🏽‍♀	atlética, balón, deporte, handball, lanzamiento, mujer, mujer jugando handball, mujer jugando handball: tono de piel medio, pelota, persona, tiro, tono de piel medio
🤾🏾‍♀	atlética, balón, deporte, handball, lanzamiento, mujer, mujer jugando handball, mujer jugando handball: tono de piel oscuro medio, pelota, persona, tiro, tono de piel oscuro medio
